,IP.G2111.S Oil and gas extraction  NAICS=211,IP.G2122.S Metal ore mining  NAICS=2122,IP.G2123.S Nonmetallic mineral mining and quarrying  NAICS=2123,IP.G2131.S Support activities for mining  NAICS=213,IP.G311.S Food  NAICS=311,IP.G312.S Beverage and tobacco product  NAICS=312,IP.G313.S Textile mills  NAICS=313,IP.G314.S Textile product mills  NAICS=314,IP.G315.S Apparel  NAICS=315,IP.G316.S Leather and allied product  NAICS=316,IP.G321.S Wood product  NAICS=321,IP.G322.S Paper  NAICS=322,IP.G323.S Printing and related support activities  NAICS=323,IP.G324.S Petroleum and coal products  NAICS=324,IP.G325.S Chemical  NAICS=325,IP.G326.S Plastics and rubber products  NAICS=326,IP.G327.S Nonmetallic mineral product  NAICS=327,IP.G331.S Primary metal  NAICS=331,IP.G332.S Fabricated metal product  NAICS=332,IP.G333.S Machinery  NAICS=333,IP.G334.S Computer and electronic product  NAICS=334,"IP.G335.S Electrical equipment, appliance, and component  NAICS=335",IP.G336.S Transportation equipment  NAICS=336,IP.G337.S Furniture and related product  NAICS=337,IP.G339.S Miscellaneous  NAICS=339,IP.N2121.S Coal mining  NAICS=2121,RIW.G2111.S ,RIW.G2122.S ,RIW.G2123.S ,RIW.G2131.S ,RIW.G311.S ,RIW.G312.S ,RIW.G313.S ,RIW.G314.S ,RIW.G315.S ,RIW.G316.S ,RIW.G321.S ,RIW.G322.S ,RIW.G323.S ,RIW.G324.S ,RIW.G325.S ,RIW.G326.S ,RIW.G327.S ,RIW.G331.S ,RIW.G332.S ,RIW.G333.S ,RIW.G334.S ,RIW.G335.S ,RIW.G336.S ,RIW.G337.S ,RIW.G339.S ,RIW.N2121.S 
7/1/2017,100.074695,98.012036,100.589829,104.13879,99.966558,101.313662,99.238621,99.610743,99.453075,101.289838,99.308778,99.163916,99.557861,100.495102,101.723505,99.90994,99.495601,99.095176,99.554188,100.218201,99.721145,99.73334,97.706387,98.954453,99.061746,98.50431,0.070208,0.006576,0.008315,0.026396,0.087366,0.030775,0.003426,0.003205,0.001672,0.000636,0.014005,0.025049,0.014793,0.032709,0.11909,0.03491,0.02126,0.02565,0.056977,0.054784,0.052795,0.018299,0.108615,0.011979,0.027851,0.006631
8/1/2017,99.515574,94.704472,98.473877,103.961402,100.704804,100.588242,100.270031,97.843646,99.451699,99.793414,99.446094,102.101751,100.797997,99.74034,98.467017,99.470236,97.632496,99.981349,99.728241,98.57423,100.191348,98.564983,99.583761,99.961491,99.608363,98.309844,0.071637,0.006357,0.008149,0.026337,0.088211,0.030459,0.003467,0.00315,0.001673,0.000629,0.014145,0.025897,0.014976,0.033566,0.115992,0.034887,0.020934,0.026086,0.057183,0.053926,0.052891,0.018155,0.11063,0.01214,0.028073,0.006621
9/1/2017,101.422068,98.528263,98.082707,103.659097,100.960781,98.409228,99.61452,97.432661,97.469141,99.849485,100.620197,99.747533,98.596381,96.300524,96.58029,100.890411,100.896915,101.886224,100.497333,101.30291,100.380519,100.487676,100.489282,98.723243,99.664179,95.908695,0.074462,0.006582,0.008084,0.026109,0.088169,0.029539,0.003432,0.003122,0.001631,0.000629,0.014357,0.025271,0.01457,0.033283,0.113855,0.035329,0.021593,0.026647,0.057425,0.055164,0.052559,0.018482,0.110978,0.011965,0.028009,0.006429
10/1/2017,103.395977,98.070851,103.779703,103.024061,100.367977,100.461065,99.834486,96.802451,96.256219,103.085773,100.701808,96.803959,99.116587,101.13756,100.519398,100.250163,100.077583,101.329334,101.327895,101.963922,101.667922,100.10399,101.326176,100.171711,100.282322,98.51676,0.076503,0.006447,0.008424,0.025511,0.086408,0.029561,0.003389,0.003052,0.001585,0.000641,0.01425,0.024223,0.014405,0.035471,0.117273,0.034656,0.021138,0.02627,0.057052,0.054642,0.052207,0.018177,0.109994,0.01198,0.027788,0.006499
11/1/2017,105.873864,100.35746,105.418046,103.169976,100.208627,99.716419,96.6334,97.436778,95.817332,97.833093,102.16006,98.328528,99.682452,100.420873,100.281244,102.115441,100.545146,101.305752,101.739006,103.073428,102.223957,99.71993,100.882736,100.480874,99.749866,97.111827,0.07967,0.006554,0.008511,0.025361,0.085872,0.029051,0.003263,0.003053,0.001567,0.000607,0.014474,0.024535,0.014387,0.036053,0.116911,0.035186,0.021163,0.026283,0.056991,0.05488,0.051976,0.018049,0.108686,0.011973,0.027519,0.006366
12/1/2017,106.270174,97.315769,101.236896,103.349793,100.366079,96.604157,97.989736,97.593438,96.177628,101.058559,101.305236,98.955905,100.725758,100.057935,99.599498,101.510285,100.183433,99.884801,101.86287,103.521099,101.842153,98.128587,101.232176,100.499889,100.029087,100.054482,0.081347,0.006319,0.008134,0.025238,0.085667,0.027878,0.003294,0.00304,0.001563,0.000625,0.014379,0.024637,0.014446,0.036769,0.116121,0.034888,0.021027,0.025949,0.056807,0.0548,0.051306,0.017717,0.108309,0.01194,0.027493,0.006522
1/1/2018,106.63257,98.625141,95.76114,104.529292,99.680209,96.79103,99.308802,97.368098,96.818041,100.007271,100.42685,97.959131,100.456504,98.906715,98.094037,100.941835,97.011627,101.031081,101.907105,102.254116,102.777945,100.059971,101.750014,100.776936,99.355432,91.507972,0.083187,0.006385,0.007679,0.025427,0.08497,0.027743,0.003332,0.003024,0.001569,0.000619,0.014316,0.024396,0.014355,0.037259,0.114651,0.034695,0.020357,0.026341,0.056728,0.053966,0.051443,0.018067,0.108397,0.011969,0.027277,0.005948
2/1/2018,108.885325,94.96478,103.003597,108.066263,101.173257,100.944483,100.609534,97.969029,96.084951,100.412894,101.984739,97.418944,101.299606,98.219217,98.407801,102.221037,101.43654,102.368478,103.174977,102.466957,102.45254,100.156512,103.36639,101.166305,101.897084,99.838993,0.086116,0.006103,0.008208,0.026075,0.085762,0.028648,0.003355,0.00302,0.001545,0.000619,0.014534,0.024163,0.014363,0.037709,0.114805,0.034984,0.021189,0.026671,0.057084,0.053684,0.05074,0.018008,0.109176,0.011959,0.027824,0.006444
3/1/2018,110.635206,93.606518,101.55819,110.924585,99.623172,98.550471,98.211216,97.497672,95.187071,99.5366,101.98347,98.261798,99.137042,98.303541,98.551852,102.519036,99.715348,103.601155,103.209762,102.162715,102.820277,99.194798,104.620625,101.094321,102.455313,104.183692,0.088605,0.005967,0.008034,0.026521,0.083888,0.027646,0.003252,0.002981,0.001518,0.00061,0.014514,0.024248,0.013932,0.03842,0.114649,0.034901,0.020715,0.02695,0.056698,0.053076,0.050334,0.017741,0.109424,0.011882,0.027797,0.006669
4/1/2018,111.591828,98.918437,103.980674,113.74228,100.749264,99.781051,98.626977,97.524253,96.425081,99.137114,101.83179,98.750262,100.804012,98.729347,98.926202,102.738367,101.003095,102.890703,103.714004,104.447622,103.608195,100.715613,105.003659,101.449738,103.493337,97.428587,0.089948,0.006216,0.008117,0.026785,0.083772,0.027502,0.003224,0.002939,0.001515,0.000601,0.014387,0.024097,0.013956,0.039033,0.114082,0.034584,0.020743,0.026559,0.056231,0.053487,0.049835,0.017811,0.108098,0.011785,0.027733,0.006149
5/1/2018,111.937177,94.269184,107.216574,116.229187,100.712339,96.86441,97.260104,97.655364,95.519388,97.507684,101.240692,98.693533,100.819791,98.982152,98.615173,102.100855,101.29616,103.371781,104.083018,103.680409,103.695202,100.391526,100.052048,101.460578,104.80105,96.555252,0.092587,0.005956,0.008426,0.027502,0.084355,0.026756,0.003201,0.002959,0.001509,0.000597,0.014487,0.024294,0.014029,0.040347,0.114996,0.034669,0.020981,0.027011,0.056819,0.053386,0.049993,0.017909,0.103418,0.011884,0.028296,0.006129
6/1/2018,114.561985,101.661824,104.845831,118.703425,100.50851,98.053722,97.783645,98.76331,92.950076,95.664114,101.489474,98.590962,101.173909,99.186635,98.860151,102.220502,100.711884,103.473564,105.209499,104.098126,104.650921,101.10027,103.237954,102.097247,104.657231,97.191662,0.094903,0.006362,0.008167,0.027797,0.083483,0.026768,0.003191,0.002964,0.001455,0.000582,0.014421,0.024079,0.013935,0.040705,0.114607,0.034452,0.020695,0.026859,0.056939,0.053068,0.049788,0.017898,0.105439,0.011872,0.028002,0.006107
7/1/2018,117.086528,98.163294,103.546121,118.692383,101.906473,97.513559,97.644483,99.985255,98.484379,96.602877,100.638411,100.037666,101.75269,99.863353,99.485377,103.871174,100.831517,102.572289,105.179964,104.760961,106.068497,101.558952,99.634202,102.052736,104.215809,97.723228,0.09629,0.006148,0.008074,0.027801,0.084733,0.026652,0.003193,0.003006,0.001544,0.000593,0.014217,0.024427,0.014018,0.040961,0.115427,0.035044,0.020719,0.026526,0.056993,0.053407,0.050274,0.017989,0.101422,0.011901,0.027839,0.006133
8/1/2018,121.202988,97.332769,103.969301,120.261192,101.440102,99.526019,100.159963,101.407285,96.357299,95.473338,101.362919,99.24524,99.913167,100.876498,98.4223,103.165649,100.686339,103.457882,105.384026,105.922147,106.1783,102.283748,101.974008,101.726692,104.407985,98.263857,0.097574,0.00608,0.008084,0.028076,0.084083,0.027172,0.00327,0.003043,0.001509,0.000589,0.014113,0.024105,0.013718,0.04082,0.113647,0.034681,0.020586,0.026451,0.056951,0.053788,0.049931,0.01804,0.102978,0.011852,0.027701,0.006132
9/1/2018,121.634382,98.873332,104.388525,120.138539,100.608092,99.251197,97.042369,100.831751,94.693905,98.282453,100.958288,99.905228,100.103013,101.368789,98.322586,103.933579,99.598425,104.293621,105.266945,105.979716,105.693599,102.306226,102.816244,101.716275,103.970543,99.47251,0.096501,0.006204,0.008148,0.028147,0.083705,0.027254,0.003184,0.003042,0.001492,0.000614,0.013951,0.024303,0.013791,0.040741,0.113764,0.035053,0.020403,0.026547,0.057126,0.053975,0.04965,0.018091,0.103702,0.011921,0.027587,0.006215
